,portfolio,date
812,17351.12221089069,2020-03-26
813,16713.47012936175,2020-03-27
814,17345.477180056325,2020-03-30
815,17041.824273201368,2020-03-31
816,16299.954377463126,2020-04-01
817,17020.202783309054,2020-04-02
818,16743.97694570772,2020-04-03
819,17737.294114576172,2020-04-06
820,17661.06628238149,2020-04-07
821,18419.356949940182,2020-04-08
822,18461.2259301939,2020-04-09
823,18539.016596898316,2020-04-13
824,19179.448872330184,2020-04-14
825,18782.659480705737,2020-04-15
826,19220.937824581895,2020-04-16
827,19423.81185321697,2020-04-17
828,19360.285022549782,2020-04-20
829,18840.001640756393,2020-04-21
830,18911.201939324576,2020-04-22
831,19069.730777057543,2020-04-23
832,19460.779617200038,2020-04-24
833,19834.086155094235,2020-04-27
834,19471.033921967162,2020-04-28
835,19528.73940129335,2020-04-29
836,19765.495594916836,2020-04-30
837,19198.837326722056,2020-05-01
838,19256.17379381352,2020-05-04
839,19612.453907873627,2020-05-05
840,19615.399915015576,2020-05-06
841,19576.4186283967,2020-05-07
842,19845.50843614132,2020-05-08
843,20209.974868815123,2020-05-11
844,19781.785451054075,2020-05-12
845,19606.66238198016,2020-05-13
846,19770.549867210044,2020-05-14
847,19930.61444190817,2020-05-15
848,20019.47794414142,2020-05-18
849,19629.249770860853,2020-05-19
850,19886.8665535564,2020-05-20
851,19676.80752299477,2020-05-21
852,19744.113373618664,2020-05-22
853,19805.983258601744,2020-05-26
854,20052.642604589182,2020-05-27
855,19898.97165644256,2020-05-28
856,20103.647555237152,2020-05-29
857,20064.241037270625,2020-06-01
858,20011.438112317104,2020-06-02
859,20071.7812961011,2020-06-03
860,20128.933200273856,2020-06-04
861,20673.683899365562,2020-06-05
862,20985.441162401672,2020-06-08
863,20887.5106814599,2020-06-09
864,20920.976005634828,2020-06-10
865,19781.85164261552,2020-06-11
866,19998.285122015284,2020-06-12
867,20197.761339404824,2020-06-15
868,20683.16809405801,2020-06-16
869,20503.400124113123,2020-06-17
870,20681.59420422831,2020-06-18
871,20761.606288727126,2020-06-19
872,20792.126921542564,2020-06-22
873,20860.102820936532,2020-06-23
874,20299.09600888288,2020-06-24
875,20540.434006189495,2020-06-25
876,20028.380920950935,2020-06-26
877,20382.161075404816,2020-06-29
878,20625.07719545044,2020-06-30
879,21138.932331697528,2020-07-01
880,21261.4429500495,2020-07-02
881,21414.09450438509,2020-07-06
882,21118.103818840038,2020-07-07
883,21227.69103549282,2020-07-08
884,21087.148248318554,2020-07-09
885,21190.19827002614,2020-07-10
886,21164.10035026897,2020-07-13
887,21583.18424114061,2020-07-14
888,21666.94101537815,2020-07-15
889,21700.800591559517,2020-07-16
890,21855.26304003651,2020-07-17
891,21960.981848789794,2020-07-20
892,21924.650796478978,2020-07-21
893,21895.342497268448,2020-07-22
894,21590.837012831627,2020-07-23
895,21286.018323439228,2020-07-24
896,21685.465612972,2020-07-27
897,21727.988531790717,2020-07-28
898,21349.319578563278,2020-07-29
899,21123.23397095248,2020-07-30
900,20994.876385002262,2020-07-31
901,21190.005373193704,2020-08-03
902,20975.101173234863,2020-08-04
903,20914.139764863663,2020-08-05
904,20953.64894625035,2020-08-06
905,21005.274886710453,2020-08-07
906,20929.24164385808,2020-08-10
907,20735.490467844473,2020-08-11
908,21162.13420048588,2020-08-12
909,20903.798982217777,2020-08-13
910,20949.938544357112,2020-08-14
911,20990.71499773412,2020-08-17
912,20844.631646670743,2020-08-18
913,20792.43324468754,2020-08-19
914,20726.356625723685,2020-08-20
915,20635.071541192487,2020-08-21
916,20850.217926518904,2020-08-24
917,21297.361988984412,2020-08-25
918,21858.187777024126,2020-08-26
919,22246.584193198603,2020-08-27
920,22298.25841926336,2020-08-28
921,22224.049884412852,2020-08-31
922,22343.53207466671,2020-09-01
923,22638.483958791312,2020-09-02
924,22181.600131243198,2020-09-03
925,22166.757581689766,2020-09-04
926,21553.924447357018,2020-09-08
927,21796.126249239376,2020-09-09
928,21522.069907158417,2020-09-10
929,21587.536651984137,2020-09-11
930,22123.37070902888,2020-09-14
931,22068.82677113449,2020-09-15
932,21964.530132876916,2020-09-16
933,21745.93527860343,2020-09-17
934,21500.715621876843,2020-09-18
935,20668.678738630286,2020-09-21
936,20766.150866181295,2020-09-22
937,20208.50412386009,2020-09-23
938,20128.92664461104,2020-09-24
939,20393.58531281599,2020-09-25
940,20840.75079903039,2020-09-28
941,20728.404811510143,2020-09-29
942,21160.45852498769,2020-09-30
943,21307.103383812966,2020-10-01
944,21065.24920385628,2020-10-02
945,21629.618622716924,2020-10-05
946,21258.211160503528,2020-10-06
947,21632.94416110019,2020-10-07
948,21486.56850604001,2020-10-08
949,21411.457092795285,2020-10-09
950,21542.6238262763,2020-10-12
951,21297.52964987474,2020-10-13
952,21238.209187570945,2020-10-14
953,21118.78016118895,2020-10-15
954,21217.79208374964,2020-10-16
955,20748.278012941573,2020-10-19
956,20832.70407898492,2020-10-20
957,20558.506040476976,2020-10-21
958,20987.065849972736,2020-10-22
959,20419.567227891486,2020-10-23
960,19755.629900980217,2020-10-26
961,19417.417964895696,2020-10-27
962,18757.408100871493,2020-10-28
963,18721.772540425434,2020-10-29
964,18715.734883331443,2020-10-30
965,19085.456249618055,2020-11-02
966,19491.308103926007,2020-11-03
967,19743.91455100076,2020-11-04
968,20042.522638071034,2020-11-05
969,19858.65932115572,2020-11-06
970,22726.627565335755,2020-11-09
971,22717.064591871105,2020-11-10
972,22064.682753589335,2020-11-11
973,21954.695919558944,2020-11-12
974,22596.48324532273,2020-11-13
975,23134.85198878177,2020-11-16
976,22716.316172011015,2020-11-17
977,22286.44118794352,2020-11-18
978,22222.74720451992,2020-11-19
979,21961.796716624227,2020-11-20
980,22574.504065682624,2020-11-23
981,23333.896910435342,2020-11-24
982,23349.329414496133,2020-11-25
983,23360.915505805857,2020-11-27
984,23019.51868191872,2020-11-30
985,23279.194479827,2020-12-01
986,23752.079619271703,2020-12-02
987,23970.54953621317,2020-12-03
988,24277.611919601102,2020-12-04
989,24120.60152728254,2020-12-07
990,24045.88124874892,2020-12-08
991,23739.091551725473,2020-12-09
992,23758.52183472427,2020-12-10
993,23475.5372299256,2020-12-11
994,22990.769401574566,2020-12-14
995,23344.071301412212,2020-12-15
996,23324.401524857716,2020-12-16
997,23329.819464718545,2020-12-17
998,23092.753222870273,2020-12-18
999,22866.115398308735,2020-12-21
1000,22531.271824234416,2020-12-22
1001,22931.21162056386,2020-12-23
1002,23009.90045240008,2020-12-24
1003,23205.4040577211,2020-12-28
1004,23159.190837697228,2020-12-29
1005,23377.095813833814,2020-12-30
1006,23654.361511225008,2020-12-31
1007,23127.072266609423,2021-01-04
1008,23241.574286702646,2021-01-05
1009,24037.12801795267,2021-01-06
1010,23895.83420166927,2021-01-07
1011,23920.516763320502,2021-01-08
1012,23807.55046930728,2021-01-11
1013,23932.119381117293,2021-01-12
1014,24058.871391329787,2021-01-13
1015,24298.76643797742,2021-01-14
1016,24019.74465005723,2021-01-15
1017,24826.10704483026,2021-01-19
1018,25225.888634851057,2021-01-20
1019,24961.354037573114,2021-01-21
1020,24688.11265299606,2021-01-22
1021,23807.571256077852,2021-01-25
1022,22928.959988560833,2021-01-26
1023,22561.79433642802,2021-01-27
1024,23422.191194982865,2021-01-28
1025,22897.328487051884,2021-01-29
1026,23050.315788004504,2021-02-01
1027,23700.156659417768,2021-02-02
1028,23678.613051070322,2021-02-03
1029,24483.833265685913,2021-02-04
1030,24715.64366216632,2021-02-05
1031,25035.897911060078,2021-02-08
1032,24801.027243981793,2021-02-09
1033,25070.878756821137,2021-02-10
1034,25076.685144440056,2021-02-11
1035,25321.024827966114,2021-02-12
1036,25459.29385678583,2021-02-16
1037,25112.939146759913,2021-02-17
1038,25071.70044335011,2021-02-18
1039,25625.422854124387,2021-02-19
1040,26346.205733979652,2021-02-22
1041,26528.569530432254,2021-02-23
1042,27009.95887531134,2021-02-24
1043,26492.668244560347,2021-02-25
1044,26147.360126420084,2021-02-26
1045,26781.87062017554,2021-03-01
1046,26853.6322890703,2021-03-02
1047,27397.58372178399,2021-03-03
1048,27384.2253429983,2021-03-04
1049,28256.300602239684,2021-03-05
1050,28758.042969166756,2021-03-08
1051,27894.73805806291,2021-03-09
1052,28189.51607311069,2021-03-10
1053,28374.697763093816,2021-03-11
1054,28497.755383710926,2021-03-12
1055,28274.107350461447,2021-03-15
1056,27645.006509272815,2021-03-16
1057,27920.6660750732,2021-03-17
1058,27516.6818652918,2021-03-18
1059,27176.203941605803,2021-03-19
1060,27055.10979204663,2021-03-22
1061,26322.7403988601,2021-03-23
1062,26753.987701468253,2021-03-24
1063,27474.933792848162,2021-03-25
1064,27778.30464968405,2021-03-26
1065,27534.1391787177,2021-03-29
1066,27718.272493046232,2021-03-30
1067,27412.714710113152,2021-03-31
1068,27997.832203158356,2021-04-01
1069,28287.716226613928,2021-04-05
1070,28293.129624874167,2021-04-06
1071,28471.501416732524,2021-04-07
1072,28450.786277466537,2021-04-08
1073,28596.425184399846,2021-04-09
1074,28555.769386562042,2021-04-12
1075,28265.243002128784,2021-04-13
1076,28531.604605690878,2021-04-14
1077,28758.83657725289,2021-04-15
1078,29041.219818476984,2021-04-16
1079,28762.571927784364,2021-04-19
1080,28098.003503903517,2021-04-20
1081,28498.34189300276,2021-04-21
1082,28487.98478633067,2021-04-22
1083,27954.83306139266,2021-04-23
1084,29092.73310930421,2021-04-26
1085,29094.673952529316,2021-04-27
1086,29514.167024107777,2021-04-28
1087,29917.77430265123,2021-04-29
1088,29670.24502687962,2021-04-30
1089,29949.536068034704,2021-05-03
1090,29897.12147126305,2021-05-04
1091,30253.346203761772,2021-05-05
1092,30354.300561155116,2021-05-06
1093,30761.375977159838,2021-05-07
1094,30700.75069939318,2021-05-10
1095,29885.886354557835,2021-05-11
1096,29471.819847578117,2021-05-12
1097,29815.5420626389,2021-05-13
1098,30409.53119713677,2021-05-14
1099,30353.53069338747,2021-05-17
1100,29992.04542264458,2021-05-18
1101,29935.45169505731,2021-05-19
1102,30096.39088283104,2021-05-20
1103,30345.758233246248,2021-05-21
1104,30670.086273963523,2021-05-24
1105,30534.33041113959,2021-05-25
1106,30634.084120205815,2021-05-26
1107,30848.041509428203,2021-05-27
1108,30925.180047268692,2021-05-28
1109,31600.94124097222,2021-06-01
1110,31673.726679469713,2021-06-02
1111,31746.74118294485,2021-06-03
1112,31842.598145335352,2021-06-04
1113,32017.44573175851,2021-06-07
1114,32130.18212991579,2021-06-08
1115,31668.096902109126,2021-06-09
1116,31312.330576686803,2021-06-10
1117,31751.11574414949,2021-06-11
1118,31617.963999422223,2021-06-14
1119,32089.16211655719,2021-06-15
1120,31781.656155199023,2021-06-16
1121,31292.44184914999,2021-06-17
1122,30529.479272602082,2021-06-18
1123,31802.484059555667,2021-06-21
1124,31741.973727504468,2021-06-22
1125,32014.446020206255,2021-06-23
1126,32412.888102433135,2021-06-24
1127,32638.204713735355,2021-06-25
1128,31776.851753776114,2021-06-28
1129,31675.7277761693,2021-06-29
1130,31858.182787422662,2021-06-30
