,portfolio,date
820,17638.91738180811,2020-04-07
821,18346.47398640678,2020-04-08
822,18509.687970160303,2020-04-09
823,18512.973714172054,2020-04-13
824,19078.120045972435,2020-04-14
825,18750.494721123185,2020-04-15
826,18757.747205351054,2020-04-16
827,19211.112911020147,2020-04-17
828,18898.844100697523,2020-04-20
829,18059.298381338605,2020-04-21
830,18436.40359453607,2020-04-22
831,18415.230266644747,2020-04-23
832,18743.696012529897,2020-04-24
833,19068.269676206466,2020-04-27
834,18866.917267328292,2020-04-28
835,19469.570378649863,2020-04-29
836,19493.870627115593,2020-04-30
837,18946.683314142105,2020-05-01
838,19109.199871461456,2020-05-04
839,19370.505748870495,2020-05-05
840,19373.517367496937,2020-05-06
841,19602.842820451053,2020-05-07
842,20047.94112553219,2020-05-08
843,20318.782885114953,2020-05-11
844,19962.20967683276,2020-05-12
845,19473.2857599001,2020-05-13
846,19740.65772989563,2020-05-14
847,19787.46249648796,2020-05-15
848,20557.837762279625,2020-05-18
849,20331.105189629186,2020-05-19
850,20785.00209504529,2020-05-20
851,20590.023513268596,2020-05-21
852,20689.72481548592,2020-05-22
853,20970.642963723953,2020-05-26
854,21405.73911987278,2020-05-27
855,21213.025410648857,2020-05-28
856,21200.197529860114,2020-05-29
857,21306.796565235294,2020-06-01
858,21394.038303563673,2020-06-02
859,21696.755144944927,2020-06-03
860,21605.496387426763,2020-06-04
861,22199.347363957386,2020-06-05
862,22489.39431172465,2020-06-08
863,22480.878417890657,2020-06-09
864,22417.664761820164,2020-06-10
865,20929.819261606106,2020-06-11
866,21308.95678363212,2020-06-12
867,21585.526332189893,2020-06-15
868,22137.108023464774,2020-06-16
869,21997.86403049817,2020-06-17
870,22081.20343664135,2020-06-18
871,22212.483759638057,2020-06-19
872,22298.677585270318,2020-06-22
873,22567.592160372686,2020-06-23
874,22065.99958790916,2020-06-24
875,22426.833187378154,2020-06-25
876,21774.545398768583,2020-06-26
877,22117.044267073612,2020-06-29
878,22355.544775356902,2020-06-30
879,22639.164255020874,2020-07-01
880,22740.008370949123,2020-07-02
881,23205.000513359217,2020-07-06
882,22862.859169401767,2020-07-07
883,23094.277893905106,2020-07-08
884,22983.80860138033,2020-07-09
885,23118.395974402974,2020-07-10
886,23107.14499362975,2020-07-13
887,23475.963286622886,2020-07-14
888,23708.286689149732,2020-07-15
889,23581.711504544597,2020-07-16
890,23584.783544058006,2020-07-17
891,23818.955006556655,2020-07-20
892,23703.006465223287,2020-07-21
893,23740.597394493823,2020-07-22
894,23120.95930795826,2020-07-23
895,22925.723726371827,2020-07-24
896,23365.614610374858,2020-07-27
897,23155.024675385128,2020-07-28
898,23271.050684318285,2020-07-29
899,23200.7421179674,2020-07-30
900,24184.473620830162,2020-07-31
901,24579.85633920453,2020-08-03
902,24546.58066112392,2020-08-04
903,24666.75501230024,2020-08-05
904,25157.4797076699,2020-08-06
905,24993.62891916159,2020-08-07
906,25198.911012793553,2020-08-10
907,24839.216405095427,2020-08-11
908,25243.105203741776,2020-08-12
909,25333.525885746985,2020-08-13
910,25341.771434667404,2020-08-14
911,25284.64231031242,2020-08-17
912,25292.753360085837,2020-08-18
913,25288.565689216866,2020-08-19
914,25480.105427703606,2020-08-20
915,26025.405485698484,2020-08-21
916,26295.143164299297,2020-08-24
917,26581.005595357106,2020-08-25
918,26889.459902977604,2020-08-26
919,26965.334162336756,2020-08-27
920,27007.599378782685,2020-08-28
921,27359.19266093946,2020-08-31
922,27820.85018621244,2020-09-01
923,27897.774556907054,2020-09-02
924,26400.92787267722,2020-09-03
925,26480.453658733666,2020-09-04
926,25230.842157669103,2020-09-08
927,25876.172226858653,2020-09-09
928,25249.4017652744,2020-09-10
929,25193.380066851307,2020-09-11
930,25828.17274526448,2020-09-14
931,25844.03208332695,2020-09-15
932,25456.176227572563,2020-09-16
933,25207.028820358126,2020-09-17
934,24735.87091221096,2020-09-18
935,24662.6203287099,2020-09-21
936,24910.244780778303,2020-09-22
937,24055.583425124223,2020-09-23
938,24147.358307375005,2020-09-24
939,24855.43768145239,2020-09-25
940,25528.02782620651,2020-09-28
941,25339.28389425654,2020-09-29
942,25771.657725753554,2020-09-30
943,25955.638558177852,2020-10-01
944,25461.79847374308,2020-10-02
945,26163.189806312002,2020-10-05
946,25334.211475710035,2020-10-06
947,25857.69770507573,2020-10-07
948,26000.17211847388,2020-10-08
949,26191.04418027227,2020-10-09
950,26911.68456019338,2020-10-12
951,26310.769317805964,2020-10-13
952,26361.111783508484,2020-10-14
953,26376.460516997664,2020-10-15
954,26408.447403397855,2020-10-16
955,25989.879456426144,2020-10-19
956,26178.067596786972,2020-10-20
957,25875.42992178101,2020-10-21
958,26108.74265932797,2020-10-22
959,25871.05015741842,2020-10-23
960,25417.008834853106,2020-10-26
961,25201.7320904131,2020-10-27
962,24108.461866914866,2020-10-28
963,24531.500197537505,2020-10-29
964,23672.86289532999,2020-10-30
965,23994.777996172495,2020-11-02
966,24454.02426494073,2020-11-03
967,25000.964436927265,2020-11-04
968,25680.690274222132,2020-11-05
969,25631.62681771327,2020-11-06
970,27106.045325483632,2020-11-09
971,27603.244329776593,2020-11-10
972,27383.722537827754,2020-11-11
973,27049.42249748367,2020-11-12
974,27670.430864596197,2020-11-13
975,28486.738861082213,2020-11-16
976,28509.209391625285,2020-11-17
977,27973.19655098218,2020-11-18
978,28099.338539164215,2020-11-19
979,27689.673032681876,2020-11-20
980,28029.036165060905,2020-11-23
981,28625.731498964877,2020-11-24
982,28578.944051292543,2020-11-25
983,28671.05921022667,2020-11-27
984,28534.578708581943,2020-11-30
985,28947.51733215618,2020-12-01
986,29185.486618022896,2020-12-02
987,29419.44065852521,2020-12-03
988,29607.134757477088,2020-12-04
989,29633.104421679724,2020-12-07
990,29722.70633022137,2020-12-08
991,29470.47835782613,2020-12-09
992,29570.847667401235,2020-12-10
993,29491.816883930933,2020-12-11
994,29219.585670629185,2020-12-14
995,29777.228041893784,2020-12-15
996,29694.50010702807,2020-12-16
997,29754.76386161279,2020-12-17
998,29462.343384943026,2020-12-18
999,29572.855809121236,2020-12-21
1000,29495.550488450077,2020-12-22
1001,29711.28082456108,2020-12-23
1002,29782.231725610123,2020-12-24
1003,30141.706946317918,2020-12-28
1004,30049.178159943833,2020-12-29
1005,30196.316341834572,2020-12-30
1006,30292.856828166405,2020-12-31
1007,29618.069228970056,2021-01-04
1008,30065.950459687137,2021-01-05
1009,30437.627154442267,2021-01-06
1010,30662.032338866036,2021-01-07
1011,30652.83181671735,2021-01-08
1012,30420.15173298901,2021-01-11
1013,30522.79826929382,2021-01-12
1014,30566.790223353066,2021-01-13
1015,30588.114220702686,2021-01-14
1016,30173.589023784694,2021-01-15
1017,30639.231041788356,2021-01-19
1018,31134.44906039742,2021-01-20
1019,31021.307240907194,2021-01-21
1020,30959.8927174683,2021-01-22
1021,30839.873197351237,2021-01-25
1022,30619.55133053445,2021-01-26
1023,30073.434605940467,2021-01-27
1024,30354.416169328637,2021-01-28
1025,29512.991603495266,2021-01-29
1026,29790.261357471096,2021-02-01
1027,30462.70496719158,2021-02-02
1028,30535.336848238418,2021-02-03
1029,31113.11849277819,2021-02-04
1030,31224.562890954418,2021-02-05
1031,31554.071436620947,2021-02-08
1032,31443.775283641768,2021-02-09
1033,31525.089801466427,2021-02-10
1034,31505.818705904498,2021-02-11
1035,31649.55471794677,2021-02-12
1036,31793.231080522055,2021-02-16
1037,31677.953282836843,2021-02-17
1038,31558.450394939362,2021-02-18
1039,31839.33417320534,2021-02-19
1040,31993.867220570497,2021-02-22
1041,32081.015973879792,2021-02-23
1042,32537.221184000042,2021-02-24
1043,31887.310121458417,2021-02-25
1044,31533.38473510812,2021-02-26
1045,32445.448446989423,2021-03-01
1046,32304.363167269352,2021-03-02
1047,32313.324960186674,2021-03-03
1048,32046.06692522518,2021-03-04
1049,32738.53862355668,2021-03-05
1050,32781.43059269607,2021-03-08
1051,32681.75569734482,2021-03-09
1052,32951.11987576168,2021-03-10
1053,33236.980735821526,2021-03-11
1054,33421.85369233491,2021-03-12
1055,33450.20750615695,2021-03-15
1056,33126.14157960701,2021-03-16
1057,33364.474910261924,2021-03-17
1058,32717.881150353463,2021-03-18
1059,32489.278801125412,2021-03-19
1060,32592.88074269335,2021-03-22
1061,31996.384288748213,2021-03-23
1062,31927.058040042586,2021-03-24
1063,32409.599367911782,2021-03-25
1064,32637.55283492516,2021-03-26
1065,32709.401133669053,2021-03-29
1066,32674.834675760903,2021-03-30
1067,32774.27107356881,2021-03-31
1068,33071.43177465457,2021-04-01
1069,33558.8768875716,2021-04-05
1070,33404.6454923511,2021-04-06
1071,33548.949450308726,2021-04-07
1072,33779.122383003465,2021-04-08
1073,34027.47706398859,2021-04-09
1074,33763.009730849844,2021-04-12
1075,34075.64732403606,2021-04-13
1076,33964.79104138689,2021-04-14
1077,34264.78642606375,2021-04-15
1078,34249.82015238785,2021-04-16
1079,34121.597650220756,2021-04-19
1080,33427.46852353674,2021-04-20
1081,33700.409537938074,2021-04-21
1082,33393.60832294875,2021-04-22
1083,33642.238187200805,2021-04-23
1084,34129.3291186121,2021-04-26
1085,34148.01499999198,2021-04-27
1086,33813.7774445115,2021-04-28
1087,33967.48972196844,2021-04-29
1088,33598.51996621505,2021-04-30
1089,33835.269756142254,2021-05-03
1090,33366.666969584025,2021-05-04
1091,33342.59716145063,2021-05-05
1092,33615.56206693832,2021-05-06
1093,34063.21197590491,2021-05-07
1094,33677.7359657817,2021-05-10
1095,33102.078361024185,2021-05-11
1096,32345.158685657203,2021-05-12
1097,32756.687691483494,2021-05-13
1098,33440.287287105006,2021-05-14
1099,33307.170154169966,2021-05-17
1100,33005.20018777123,2021-05-18
1101,32850.424300562074,2021-05-19
1102,33278.48162864264,2021-05-20
1103,33491.25782727767,2021-05-21
1104,33857.85302120793,2021-05-24
1105,33859.49082303946,2021-05-25
1106,33928.451385438595,2021-05-26
1107,34093.9190296529,2021-05-27
1108,34046.24366342467,2021-05-28
1109,34470.700393004976,2021-06-01
1110,34583.68379080145,2021-06-02
1111,34306.41330670884,2021-06-03
1112,34565.00291550819,2021-06-04
1113,34693.38553370173,2021-06-07
1114,34820.98203972604,2021-06-08
1115,34494.0930731309,2021-06-09
1116,34279.51252308113,2021-06-10
1117,34538.27880989345,2021-06-11
1118,34654.51143918334,2021-06-14
1119,34844.44016156954,2021-06-15
1120,34593.35410378086,2021-06-16
1121,34409.68943634591,2021-06-17
1122,33886.98960641179,2021-06-18
1123,34891.390857973325,2021-06-21
1124,34956.85611405378,2021-06-22
1125,35042.27747954834,2021-06-23
1126,35430.76574290997,2021-06-24
1127,35449.78362578308,2021-06-25
1128,34930.68238581987,2021-06-28
1129,34914.943318351936,2021-06-29
1130,35170.77035490549,2021-06-30
