,portfolio,date
434,22605.962800287773,2018-09-24
435,22552.921250771877,2018-09-25
436,22424.399010823734,2018-09-26
437,22548.245713726337,2018-09-27
438,22339.34842829107,2018-09-28
439,22431.56420047719,2018-10-01
440,22522.08558833521,2018-10-02
441,22476.966366721517,2018-10-03
442,22226.746387208754,2018-10-04
443,22213.342127587843,2018-10-05
444,22277.972590580375,2018-10-08
445,22285.815193963404,2018-10-09
446,21679.148743698766,2018-10-10
447,21088.24026188875,2018-10-11
448,21451.956164124083,2018-10-12
449,21260.474049396802,2018-10-15
450,21794.290717396827,2018-10-16
451,21771.960828228028,2018-10-17
452,21521.389938107845,2018-10-18
453,21640.266287516923,2018-10-19
454,21417.440179264562,2018-10-22
455,21195.054901901534,2018-10-23
456,20701.650826176392,2018-10-24
457,21054.771172634708,2018-10-25
458,20790.488955520017,2018-10-26
459,20340.607994236554,2018-10-29
460,20748.66439712356,2018-10-30
461,21103.503438687054,2018-10-31
462,21399.12937004197,2018-11-01
463,20854.93110394209,2018-11-02
464,20895.36579599249,2018-11-05
465,21126.06973217886,2018-11-06
466,21605.465784154097,2018-11-07
467,21583.32276154135,2018-11-08
468,21349.56468523443,2018-11-09
469,20655.756207657312,2018-11-12
470,20386.432023856603,2018-11-13
471,20073.866443601586,2018-11-14
472,20202.53774333631,2018-11-15
473,20093.654345721126,2018-11-16
474,19425.70083832415,2018-11-19
475,19093.733865927723,2018-11-20
476,19051.423256122907,2018-11-21
477,18736.187268373702,2018-11-23
478,19025.995568770275,2018-11-26
479,19088.120188041867,2018-11-27
480,19922.617814606554,2018-11-28
481,20197.267371111626,2018-11-29
482,20392.855259839216,2018-11-30
483,20872.78665380099,2018-12-03
484,19995.71556294108,2018-12-04
485,19689.800438206526,2018-12-06
486,19125.400564545795,2018-12-07
487,19261.159160220293,2018-12-10
488,19096.779181740818,2018-12-11
489,19312.60183321305,2018-12-12
490,19328.104796546602,2018-12-13
491,18903.077873617218,2018-12-14
492,18720.07937034335,2018-12-17
493,19215.689034391628,2018-12-18
494,18712.708421414656,2018-12-19
495,18327.566680542357,2018-12-20
496,17808.495239967717,2018-12-21
497,17251.998257018782,2018-12-24
498,18408.94637848799,2018-12-26
499,18527.1100829393,2018-12-27
500,18487.62187284206,2018-12-28
501,18779.441619045003,2018-12-31
502,18830.79941644508,2019-01-02
503,17807.094217298876,2019-01-03
504,18671.429939187452,2019-01-04
505,18708.602707066224,2019-01-07
506,19283.160489793674,2019-01-08
507,19497.423060656096,2019-01-09
508,19865.745747897934,2019-01-10
509,19820.201320235392,2019-01-11
510,19635.67087410107,2019-01-14
511,19802.928895767735,2019-01-15
512,19866.15161430268,2019-01-16
513,20152.327336706097,2019-01-17
514,20418.404587660316,2019-01-18
515,20078.9134598932,2019-01-22
516,20162.006333584442,2019-01-23
517,20134.752223146697,2019-01-24
518,20322.031470529768,2019-01-25
519,20021.903613511047,2019-01-28
520,20048.849695587982,2019-01-29
521,20201.027103595174,2019-01-30
522,20191.82385221788,2019-01-31
523,20162.887223449678,2019-02-01
524,20275.0088278519,2019-02-04
525,20397.33055743098,2019-02-05
526,20483.56379839129,2019-02-06
527,20168.370291452113,2019-02-07
528,20190.321353441253,2019-02-08
529,20236.877036693837,2019-02-11
530,20541.13921454414,2019-02-12
531,20626.296275264976,2019-02-13
532,20458.281878079964,2019-02-14
533,20714.051996621845,2019-02-15
534,20618.268479770417,2019-02-19
535,20628.7390997043,2019-02-20
536,20527.875744799232,2019-02-21
537,20666.96452532682,2019-02-22
538,20744.62568705686,2019-02-25
539,20760.348037032218,2019-02-26
540,20826.87577872227,2019-02-27
541,20778.427976408813,2019-02-28
542,20958.511019458434,2019-03-01
543,20887.47678640248,2019-03-04
544,20841.745209117165,2019-03-05
545,20711.485645897486,2019-03-06
546,20502.181924773933,2019-03-07
547,20525.2811011451,2019-03-08
548,20826.450418480104,2019-03-11
549,20937.538452609384,2019-03-12
550,21199.347022165457,2019-03-13
551,21236.71844876585,2019-03-14
552,21455.26686512812,2019-03-15
553,21495.533655912484,2019-03-18
554,21401.1306650724,2019-03-19
555,21120.335855964284,2019-03-20
556,21297.008255466346,2019-03-21
557,20848.608398327066,2019-03-22
558,20800.071979957393,2019-03-25
559,20919.71925055221,2019-03-26
560,20796.396952095558,2019-03-27
561,20864.587558115927,2019-03-28
562,20968.20745143819,2019-03-29
563,21335.774346763334,2019-04-01
564,21261.447591873264,2019-04-02
565,21231.50834158465,2019-04-03
566,21194.6611669798,2019-04-04
567,21383.98392240996,2019-04-05
568,21341.731224480627,2019-04-08
569,21168.650698922098,2019-04-09
570,21244.395080709393,2019-04-10
571,21177.134710101902,2019-04-11
572,21306.76874284238,2019-04-12
573,21250.887119006606,2019-04-15
574,21366.09668059523,2019-04-16
575,21133.27498791283,2019-04-17
576,21275.897992573107,2019-04-18
577,21060.72796914089,2019-04-22
578,21380.62292269438,2019-04-23
579,21346.055641696854,2019-04-24
580,21608.1014123465,2019-04-25
581,21859.442176618,2019-04-26
582,21742.758424569263,2019-04-29
583,21784.28004253951,2019-04-30
584,21684.295542331645,2019-05-01
585,21703.45570771516,2019-05-02
586,22000.569641481616,2019-05-03
587,21993.724752585273,2019-05-06
588,21731.769291518893,2019-05-07
589,21611.410603165055,2019-05-08
590,21553.87684281461,2019-05-09
591,21677.0450393279,2019-05-10
592,21015.482909597333,2019-05-13
593,21260.685202399323,2019-05-14
594,21398.640582284715,2019-05-15
595,21786.142050343176,2019-05-16
596,21705.390880209074,2019-05-17
597,21705.856734718185,2019-05-20
598,21930.294517626855,2019-05-21
599,21733.077077584905,2019-05-22
600,21501.52349663096,2019-05-23
601,21690.771647967045,2019-05-24
602,21529.27597232413,2019-05-28
603,21290.37050593623,2019-05-29
604,21293.70563174455,2019-05-30
605,20879.369699675113,2019-05-31
606,20804.613992171366,2019-06-03
607,21227.399748249147,2019-06-04
608,21479.855994036596,2019-06-05
609,21671.61189025619,2019-06-06
610,21958.251904553006,2019-06-07
611,22152.282461805036,2019-06-10
612,22179.40087162821,2019-06-11
613,21997.73266052173,2019-06-12
614,22053.729144533903,2019-06-13
615,22035.18719892207,2019-06-14
616,22019.37018898845,2019-06-17
617,22399.064299341255,2019-06-18
618,22574.06587033525,2019-06-19
619,22653.705260689207,2019-06-20
620,22680.809678883896,2019-06-21
621,22610.805796275912,2019-06-24
622,22456.14877176964,2019-06-25
623,22492.863367721526,2019-06-26
624,22588.783978248237,2019-06-27
625,22618.659862064353,2019-06-28
626,22885.689199269247,2019-07-01
627,22903.03861256457,2019-07-02
628,23091.05394369396,2019-07-03
629,23000.248594838733,2019-07-05
630,22808.76229360945,2019-07-08
631,22935.56647093434,2019-07-09
632,23045.376933041764,2019-07-10
633,23066.719367371672,2019-07-11
634,23118.15208134002,2019-07-12
635,23187.542321535097,2019-07-15
636,23199.152026880627,2019-07-16
637,23044.456749890323,2019-07-17
638,23315.50127154839,2019-07-18
639,22826.01785203612,2019-07-19
640,22917.222115901877,2019-07-22
641,23266.379981912352,2019-07-23
642,23237.226396403268,2019-07-24
643,23074.47972153339,2019-07-25
644,23059.864290565372,2019-07-26
645,23127.176008591603,2019-07-29
646,23029.949386595024,2019-07-30
647,22979.841499511673,2019-07-31
648,22899.047674774047,2019-08-01
649,22886.979283905122,2019-08-02
650,22224.82314633138,2019-08-05
651,22520.160296167385,2019-08-06
652,22599.114135399395,2019-08-07
653,22956.94849444245,2019-08-08
654,23019.614934122485,2019-08-09
655,22665.598524915447,2019-08-12
656,23018.806804053034,2019-08-13
657,22278.770265554285,2019-08-14
