Date,Daily_Return,Cummulative_Daily_Return,Portfolio
2017-03-15,0.005410014478757663,0.05880862460373548,10600.882486854953
2017-03-16,-0.000742183971194188,0.058066440632541294,10593.014681792696
2017-03-17,-0.0009520930653478255,0.05711434756719347,10582.929145973034
2017-03-20,-0.00041883457528446577,0.056695512991909,10578.496649338915
2017-03-21,-0.011377174461406181,0.04531833853050282,10458.143247419985
2017-03-22,-0.0003246071804242634,0.04499373135007856,10454.748459027967
2017-03-23,-0.0002284804415259023,0.044765250908552656,10452.359753484006
2017-03-24,-0.002897835690787498,0.04186741521776516,10422.07053233741
2017-03-27,-0.0022207532468049296,0.03964666197096023,10398.925685364291
2017-03-28,0.007324201951283138,0.04697086392224337,10475.089517160284
2017-03-29,-0.002037518416539874,0.04493334550570349,10453.746329354166
2017-03-30,0.003348121856320052,0.048281467362023545,10488.746745919902
2017-03-31,-0.003148783655345988,0.04513268370667756,10455.719951601286
2017-04-03,-0.0006296097695472902,0.044503073937130266,10449.136928172107
2017-04-04,0.0018900192832473905,0.04639309322037766,10468.885998459646
2017-04-05,-0.001986048945467278,0.04440704427491038,10448.094278462188
2017-04-06,0.0007167144681259341,0.04512375874303631,10455.582578795906
2017-04-07,-0.00033149233937934675,0.044792266403656966,10452.116633267287
2017-04-10,9.294697020778564e-05,0.04488521337386475,10453.088125840608
2017-04-11,-0.00032523688874608325,0.04455997648511867,10449.688395980771
2017-04-12,-0.0028783371507508093,0.04168163933436786,10419.61066965685
2017-04-13,-0.006731270473237627,0.03495036886113023,10349.473452013557
2017-04-17,0.008979987135296241,0.04393035599642647,10442.411590469728
2017-04-18,-0.005506665986504178,0.038423690009922296,10384.908717747412
2017-04-19,-0.005788015686074455,0.03263567432384784,10324.800703190638
2017-04-20,0.00853835117289492,0.04117402549674276,10412.957477384633
2017-04-21,-0.0015040384195590395,0.03966998707718372,10397.29598927741
2017-04-24,0.010518463415976509,0.05018845049316023,10506.659566765704
2017-04-25,0.011184248646801898,0.06137269913996213,10624.168659807712
2017-04-26,-0.001001580184135542,0.060371118955826586,10613.527703005135
2017-04-27,0.00029750691994578915,0.060668625875772375,10616.685300941816
2017-04-28,-0.0019455540877534316,0.05872307178801894,10596.029965456177
2017-05-01,-0.0012916986466777747,0.05743137314134117,10582.34308788964
2017-05-02,0.0017419253374115762,0.059173298478752745,10600.776739443618
2017-05-03,0.0003823297108502821,0.05955562818960303,10604.829731349198
2017-05-04,-0.00030679063170258036,0.05924883755790045,10601.57626893682
2017-05-05,0.002647487175767793,0.06189632473366824,10629.643806151755
2017-05-08,0.00025419427527340055,0.06215051900894164,10632.345800755475
2017-05-09,-0.001737079518328577,0.06041343949061306,10613.876570633196
2017-05-10,-0.0015575069422982812,0.05885593254831478,10597.345384189737
2017-05-11,-0.0011311335246750875,0.057724799023639695,10585.358371553119
2017-05-12,-0.0010904005445747655,0.05663439847906493,10573.816091020259
2017-05-15,0.004083441317857428,0.06071783979692236,10616.993648533757
2017-05-16,-0.00010434941583414847,0.06061349038108821,10615.885771448617
2017-05-17,-0.017770484038179712,0.042843006342908496,10427.23634279595
2017-05-18,0.0027218923246010718,0.04556489866750957,10455.618157364208
2017-05-19,0.006863484414052712,0.05242838308156228,10527.380129626563
2017-05-22,0.004325447109944092,0.05675383019150637,10572.915755583539
2017-05-23,0.0020617577632326967,0.05881558795473907,10594.714546722618
2017-05-24,0.0035586056616427886,0.06237419361638186,10632.416957892074
2017-05-25,0.0033565527976897602,0.06573074641407162,10668.10522677829
2017-05-26,-0.00012663891789033155,0.06560410749618129,10666.754229476432
2017-05-30,-0.0024102429116075186,0.06319386458457377,10641.044760704977
2017-05-31,-0.00099005404339092,0.06220381054118285,10630.509551313738
2017-06-01,0.006451118675166345,0.06865492921634919,10699.088230006753
2017-06-02,0.0029374218304016875,0.07159235104675088,10730.51596533897
2017-06-05,-0.001049217047566553,0.07054313399918433,10719.25732505895
2017-06-06,-0.0022568214498164263,0.0682863125493679,10695.065875201655
2017-06-07,0.0017722641901725122,0.07005857673954041,10714.02035746381
2017-06-08,0.0004174918957591256,0.07047606863529954,10718.49337413405
2017-06-09,0.004222413905179634,0.07469848254047917,10763.75128959957
2017-06-12,-0.001706507674188673,0.0729919748662905,10745.38286542081
2017-06-13,0.004370042555351894,0.07736201742164239,10792.340645816248
2017-06-14,0.002160953984537084,0.07952297140617948,10815.662397337306
2017-06-15,-0.0006858693640905411,0.07883710204208894,10808.244265846626
2017-06-16,0.001141339884745074,0.07997844192683401,10820.580146111304
2017-06-19,0.006767164583430629,0.08674560651026464,10893.804792848241
2017-06-20,-0.0028728523122392158,0.08387275419802542,10862.508500560025
2017-06-21,-0.002660406857282638,0.08121234734074279,10833.609808457844
2017-06-22,-0.0005950591752277301,0.08061728816551506,10827.163169540485
2017-06-23,-0.0001182064170658359,0.08049908174844922,10825.883329375227
2017-06-26,0.000691338242963857,0.08119041999141308,10833.367676534688
2017-06-27,-0.004618995793531866,0.07657142419788121,10783.32839680699
2017-06-28,0.006754798663887618,0.08332622286176883,10856.167609054004
2017-06-29,-0.007810912573419926,0.0755153102883489,10771.37103297729
2017-06-30,0.0029408313215968374,0.07845614160994574,10803.04781828761
2017-07-03,0.0060721739279194775,0.08452831553786522,10868.645803591884
2017-07-05,-5.119398373398809e-05,0.08447712155413123,10868.089394315404
2017-07-06,-0.007362399122000984,0.07711472243213024,10788.074182500868
2017-07-07,0.0044231054630601285,0.08153782789519037,10835.790972353385
2017-07-10,-0.00027179509349661846,0.08126603280169375,10832.845857532944
2017-07-11,2.5727199360892072e-05,0.08129176000105465,10833.124556317967
2017-07-12,0.00574851269595511,0.08704027269700976,10895.398910366825
2017-07-13,0.0009729278251915385,0.0880132005222013,10905.999347133282
2017-07-14,0.003927529242381267,0.09194072976458256,10948.832978486538
2017-07-17,-0.0003706270231148556,0.09157010274146771,10944.77504511314
2017-07-18,-0.0025423460214655247,0.08902775672000218,10916.949639821361
2017-07-19,0.0030600396767703764,0.09208779639677256,10950.355938868519
2017-07-20,-0.001338710678927435,0.09074908571784512,10935.696580435098
2017-07-21,-0.001467208411645493,0.08928187730619963,10919.651634425081
2017-07-24,-0.0031001006788309304,0.0861817766273687,10885.799614980602
2017-07-25,0.004660390169793249,0.09084216679716195,10936.531688496598
2017-07-26,0.004514789162843202,0.09535695596000515,10985.907823242913
2017-07-27,0.003939983287209348,0.0992969392472145,11029.192116461312
2017-07-28,0.0015488581640192844,0.10084579741123378,11046.274770713431
2017-07-31,0.0027855120805280187,0.1036313094917618,11077.044302532086
2017-08-01,0.0033255851737108433,0.10695689466547265,11113.881956833124
2017-08-02,0.002382102679580944,0.10933899734505359,11140.356364823043
2017-08-03,0.00044782282964939135,0.10978682017470298,11145.34527073364
2017-08-04,0.003028722228769265,0.11281554240347225,11179.10142570242
2017-08-07,0.001159172344580739,0.11397471474805299,11192.059930912357
2017-08-08,-0.001495589569320166,0.11247912517873282,11175.321202820478
2017-08-09,-0.0016590473707548403,0.11082007780797798,11156.780815561599
2017-08-10,-0.009283516052091323,0.10153656175588666,11053.206661770668
2017-08-11,0.0006551245411692275,0.10219168629705588,11060.447888713408
2017-08-14,0.006194008645878268,0.10838569494293415,11128.956398563385
2017-08-15,0.00024003665820671038,0.10862573160114086,11131.627756066624
2017-08-16,0.001176367913903631,0.1098020995150445,11144.722645788379
2017-08-17,-0.012446778690246574,0.09735532082479792,11006.006749452072
2017-08-18,-0.0035042824531575922,0.09385103837164033,10967.438593120633
2017-08-21,0.0013490609333814962,0.09520009930502182,10982.234336065872
2017-08-22,0.00903717675516913,0.10423727606019095,11081.482728927587
2017-08-23,-0.004009188116664397,0.10022808794352656,11037.05498005575
2017-08-24,-0.0013153005205147617,0.0989127874230118,11022.537935895532
2017-08-25,0.0013895686948410813,0.10030235611785288,11037.854509548952
2017-08-28,-0.00024157013784809056,0.10006078598000478,11035.188093513532
2017-08-29,0.0026122388153002607,0.10267302479530505,11064.014640185547
2017-08-30,0.0012375984462444922,0.10391062324154954,11077.707447513467
2017-08-31,0.00254288458017915,0.10645350782172869,11105.876778965485
2017-09-01,0.0017979204670250937,0.10825142828875378,11125.844262130646
2017-09-05,-0.01065375121995027,0.09759767706880351,11007.312285249995
2017-09-06,0.0024975544760383883,0.1000952315448419,11034.803647317172
2017-09-07,-0.0010483173543676116,0.09904691419047429,11023.235671151651
2017-09-08,0.0005971951998093861,0.09964410939028367,11029.81869458083
2017-09-11,0.011908550788372052,0.11155266017865573,11161.167850691781
2017-09-12,0.002787741093825513,0.11434040127248124,11192.282296964238
2017-09-13,0.0017776826477970964,0.11611808392027834,11212.178622992798
2017-09-14,0.002044427019226358,0.1181625109395047,11235.101103914038
2017-09-15,0.002921135499062144,0.12108364643856684,11267.920356584233
2017-09-18,0.002829567272060629,0.12391321371062747,11299.80369524941
2017-09-19,0.001766627300413548,0.12567984101104102,11319.76623694675
2017-09-20,0.0018680181772940951,0.1275478591883351,11340.911766040088
2017-09-21,-0.0023807768478339986,0.1251670823405011,11313.911585874172
2017-09-22,-0.0004311698031591593,0.12473591253734195,11309.03336884273
2017-09-25,-0.0023937799473738863,0.12234213258996807,11281.962031540214
2017-09-26,-0.0005278742296286332,0.12181425836033943,11276.006574524115
2017-09-27,0.0025305068410979015,0.12434476520143734,11304.540586301213
2017-09-28,0.0018123094364932424,0.12615707463793058,11325.027911880987
2017-09-29,0.0010674416847147317,0.1272245163226453,11337.116718754687
2017-10-02,0.006806924975020445,0.13403144129766575,11414.2876216923
2017-10-03,0.0037269174892642365,0.13775835878693,11456.827729857077
2017-10-04,0.0008820331359793432,0.13864039192290933,11466.933031548018
2017-10-05,0.005019495361448412,0.14365988728435775,11524.491248709914
2017-10-06,-7.555098190548115e-05,0.14358433630245226,11523.620562080112
2017-10-09,-0.0005532533587350175,0.14303108294371725,11517.245080299354
2017-10-10,0.003058264573866376,0.14608934751758362,11552.46786291697
2017-10-11,0.0018488690690672271,0.14793821658665085,11573.82686342011
2017-10-12,-0.0013938272996485424,0.1465443892870023,11557.69494757647
2017-10-13,0.0013445525313955375,0.14788894181839785,11573.234875575332
2017-10-16,0.003726883319423946,0.1516158251378218,11616.366971584888
2017-10-17,0.0017632349392937563,0.15337906007711555,11636.849355696844
2017-10-18,0.0069642603723971686,0.16034332044951272,11717.89140452428
2017-10-19,0.00023488846930397322,0.1605782089188167,11720.64380209976
2017-10-20,0.007148966784029875,0.16772717570284656,11804.434295328416
2017-10-23,-0.0023434689418573296,0.16538370676098924,11776.770970181118
2017-10-24,0.007209723715512206,0.17259343047650144,11861.67823513699
2017-10-25,-0.004790545984933892,0.16780288449156755,11804.854320093076
2017-10-26,0.0030604409459471515,0.1708633254375147,11840.98237961523
2017-10-27,0.0014243100046404944,0.1722876354421552,11857.847609283288
2017-10-30,-0.003646348380041964,0.16864128706211323,11814.609765862393
2017-10-31,0.0012206225995028408,0.16986190966161607,11829.030945546912
2017-11-01,0.0024711869609421733,0.17233309662255825,11858.262692580129
2017-11-02,0.004112270262048634,0.17644536688460688,11907.027073610387
2017-11-03,0.0003318374640512989,0.17677720434865818,11910.978271278884
2017-11-06,0.0003921319707451687,0.17716933631940335,11915.648946661904
2017-11-07,0.00037414598959206735,0.17754348230899542,11920.107138928684
2017-11-08,0.0002601709168712496,0.17780365322586666,11923.208404132223
2017-11-09,-0.004304136785462043,0.17349951644040462,11871.889284239267
2017-11-10,-0.0016933176263784766,0.17180619881402615,11851.786404855851
2017-11-13,0.0007466537337856849,0.17255285254781183,11860.635585427068
2017-11-14,-0.0012896289898131075,0.17126322355799872,11845.339765938492
2017-11-15,-0.005903226433545683,0.16535999712445304,11775.414043117873
2017-11-16,0.008039097281176133,0.17339909440562917,11870.077742136626
2017-11-17,-0.004267951523144409,0.16913114288248476,11819.416825757231
2017-11-20,0.003086270328015006,0.17221741321049977,11855.894741201007
2017-11-21,0.00685009555839966,0.17906750876889943,11937.108753108563
2017-11-22,-0.002740488164719057,0.17632702060418037,11904.395247849705
2017-11-24,0.0013521339757471829,0.17767915457992756,11920.491585125046
2017-11-27,0.0009673602150810368,0.1786465147950086,11932.022994428704
2017-11-28,0.010853400449700956,0.18949991524470955,12061.526018162278
2017-11-29,0.004361707043920804,0.19386162228863035,12114.13486115613
2017-11-30,0.013853822289271678,0.20771544457790203,12281.961932710858
2017-12-01,-0.0016792674084282755,0.20603617716947376,12261.3372343257
2017-12-04,0.002412591904904504,0.20844876907437826,12290.918837280538
2017-12-05,-0.004504319782421162,0.2039444492919571,12235.556608417643
2017-12-06,-0.0016430693200462088,0.2023013799719109,12215.452740740662
2017-12-07,0.002923266440380212,0.2052246464122911,12251.16176379172
2017-12-08,0.004860491189371485,0.21008513760166259,12310.708427604195
2017-12-11,0.002337488851229086,0.21242262645289167,12339.484571304452
2017-12-12,0.00487047247131045,0.21729309892420212,12399.583691219152
2017-12-13,0.0032903310241025885,0.2205834299483047,12440.382426124326
2017-12-14,-0.0031225621120233304,0.21746086783628138,12401.53655930143
2017-12-15,0.005837939618601018,0.2232988074548824,12473.935980912505
2017-12-18,0.005697730993414529,0.22899653844829693,12545.00911256082
2017-12-19,-0.0015105242749774428,0.22748601417331948,12526.059571766484
2017-12-20,-0.001135119901231052,0.22635089427208843,12511.840992262565
2017-12-21,0.002250149979719618,0.22860104425180805,12539.99451101756
2017-12-22,-0.0011390600583266464,0.2274619841934814,12525.710704138424
2017-12-26,-0.00031710390948325173,0.22714488028399815,12521.738752305086
2017-12-27,0.0011351169607720646,0.22827999724477022,12535.952390341185
2017-12-28,0.002551393273744429,0.23083139051851465,12567.936534949882
2017-12-29,-0.004762517000142741,0.2260688735183719,12508.081523545468
2018-01-02,0.0042391733848936575,0.23030804690326556,12561.105449836163
2018-01-03,0.003974777757767223,0.23428282466103278,12611.03305239114
2018-01-04,0.006116965502367844,0.24039979016340063,12688.174306521838
2018-01-05,0.008803075943568661,0.2492028661069693,12799.869268527385
2018-01-08,-0.0005087447501194164,0.24869412135684987,12793.357402234808
2018-01-09,0.004066004083771668,0.25276012544062154,12845.375245677445
2018-01-10,-0.000656663227551646,0.2521034622130699,12836.940160109507
2018-01-11,0.008104322158873689,0.2602077843719436,12940.974858701218
2018-01-12,0.008932996758427514,0.2691407811303711,13056.576545164888
2018-01-16,-0.0004003411339426055,0.2687404399964285,13051.349460505387
2018-01-17,0.012514743361019764,0.28125518335744826,13214.683749518596
2018-01-18,-0.0037464065526441326,0.2775087768048041,13165.176171728279
2018-01-19,0.0020720481515104083,0.27958082495631453,13192.455050679217
2018-01-22,0.005480225408861283,0.2850610503651758,13264.75267805321
2018-01-23,-0.0001445401629801557,0.28491651020219566,13262.835388539232
2018-01-24,0.0015760135947007203,0.2864925237968964,13283.737797415848
2018-01-25,0.005358421585757389,0.29185094538265377,13354.917664769062
2018-01-26,0.008484206594071564,0.30033515197672533,13468.223545283778
2018-01-29,-0.006658616429586761,0.2936765355471386,13378.543810707804
2018-01-30,-0.013713954938659345,0.27996258060847923,13195.071063742878
2018-01-31,0.0027802394481224457,0.2827428200566017,13231.756520835075
2018-02-01,0.0014271962599510246,0.2841700163165527,13250.640834254194
2018-02-02,-0.025423200400728097,0.2587468159158246,12913.76713688688
2018-02-05,-0.046048851388396095,0.2126979645274285,12319.102993136023
2018-02-06,0.023290288089296896,0.2359882526167254,12606.01845084788
2018-02-07,-0.0007795167795632274,0.23520873583716218,12596.19184794196
2018-02-08,-0.041492554761935585,0.1937161810752266,12073.543667899381
2018-02-09,0.013848829408222851,0.20756501048344944,12240.74811450885
2018-02-12,0.016963781173851444,0.22452879165730089,12448.397486927612
2018-02-13,0.0015925880349481059,0.226121379692249,12468.22265581957
2018-02-14,0.010269334514910078,0.23639071420715907,12596.263005078563
2018-02-15,0.012327676969388301,0.24871839117654737,12751.545666426628
2018-02-16,0.0007544222326232308,0.2494728134091706,12761.16571597769
2018-02-20,-0.010096634044857722,0.23937617936431288,12632.320895757679
2018-02-21,-0.006688258569583105,0.23268792079472977,12547.832667272904
2018-02-22,0.006641771019220144,0.23932969181394992,12631.17249863642
2018-02-23,0.013921283426141962,0.2532509752400919,12807.014630994428
2018-02-26,0.015775561079937273,0.26902653632002915,13009.05247255733
2018-02-27,-0.011639390765702973,0.2573871455543262,12857.635027337701
2018-02-28,-0.014987392327478921,0.24239975322684726,12664.932606779455
2018-03-01,-0.016789140808196712,0.22561061241865055,12452.299269917914
2018-03-02,-0.0028818715982589227,0.22272874082039162,12416.413342318918
2018-03-05,0.013721509004625876,0.2364502498250175,12586.785269800705
2018-03-06,0.000376259915198629,0.23682650974021613,12591.521172558943
2018-03-07,-0.003325806517695429,0.2335007032225207,12549.644209375547
2018-03-08,0.0037841297761527226,0.23728483299867342,12597.133691708368
2018-03-09,0.017695343011190356,0.2549801760098638,12820.04429334097
2018-03-12,-0.006201944680574556,0.24877823132928922,12740.535087831155
2018-03-13,-0.006814517655425512,0.2419637136738637,12653.71448653556
2018-03-14,-0.009953607575495016,0.2320101060983687,12527.76437816423
2018-03-15,0.00466679294047867,0.23667689903884737,12586.228860524227
2018-03-16,0.0029287852659150015,0.23960568430476237,12623.091222164365
2018-03-19,-0.013452768043625829,0.22615291626113654,12453.275703959058
2018-03-20,0.004727959033666629,0.23088087529480317,12512.154281322331
2018-03-21,-0.0018181944560511365,0.22906268083875203,12489.404751774775
2018-03-22,-0.029349761259150786,0.19971291957960124,12122.843704041283
2018-03-23,-0.017726577556324452,0.1819863420232768,11907.947174918396
2018-03-26,0.028444937911019652,0.21043127993429644,12246.66799295665
2018-03-27,-0.014250067242421616,0.19618121269187483,12072.152150561406
2018-03-28,-0.0003894344955951423,0.1957917781962797,12067.450838077904
2018-03-29,0.010679510590611008,0.2064712887868907,12196.325307104835
2018-04-02,-0.01903986389204193,0.18743142489484876,11964.108933274492
2018-04-03,0.016459431719853868,0.20389085661470263,12161.031367350617
2018-04-04,0.009609202053135757,0.2135000586678384,12277.889174934011
2018-04-05,0.009928986787913985,0.22342904545575237,12399.796174335403
2018-04-06,-0.02336077460534758,0.2000682708504048,12110.127330754502
2018-04-09,0.0019362515733165608,0.20200452242372136,12133.57558385174
2018-04-10,0.01788642599646706,0.21989094842018841,12350.601885604843
2018-04-11,-0.008954063473041618,0.2109368849471468,12240.01381239087
2018-04-12,0.012137587749307732,0.22307447269645453,12388.578054091502
2018-04-13,-0.00502021407986164,0.2180542586165929,12326.384740114887
2018-04-16,0.008739622680236536,0.22679388129682942,12434.112691754917
2018-04-17,0.008692119698004985,0.2354860009948344,12542.191487610135
2018-04-18,-0.001555699404802935,0.23393030159003148,12522.679607777935
2018-04-19,-0.0033610575066932435,0.23056924408333823,12480.590161478298
2018-04-20,-0.008187799205981672,0.22238144487735656,12378.401595263964
2018-04-23,-0.0005825138073576319,0.22179893106999893,12371.191005421704
2018-04-24,-0.01736529046123303,0.2044336406087659,12156.361680261163
2018-04-25,0.0024849689297585797,0.20691860953852448,12186.56986133552
2018-04-26,0.009903315413341884,0.21682192495186636,12307.257306479052
2018-04-27,-0.00045844234956959884,0.21636348260229676,12301.615138522713
2018-04-30,-0.0060893385239516595,0.2102741440783451,12226.70643955288
2018-05-01,-0.0026527836121845727,0.20762136046616053,12194.271633079043
2018-05-02,-0.007223119038175296,0.20039824142798524,12106.190957489469
2018-05-03,0.00021608886501511826,0.20061433029300035,12108.806970553129
2018-05-04,0.013888729054131188,0.21450305934713154,12276.982909735916
2018-05-07,0.003907697422520062,0.2184107567696516,12324.957644208615
2018-05-08,0.00011867582159741374,0.21852943259124902,12326.420318683195
2018-05-09,0.007484669384341114,0.22601410197559013,12418.679499460963
2018-05-10,0.008026481444048938,0.23404058341963907,12518.357800022977
2018-05-11,0.003704218617109012,0.23774480203674808,12564.728534041455
2018-05-14,0.0027481683138450563,0.24049297035059314,12599.258522870772
2018-05-15,-0.007751187630103518,0.23274178272048962,12501.59930605982
2018-05-16,0.002530498395137526,0.23527228111562715,12533.234583040456
2018-05-17,-0.002218473686318778,0.23305380742930837,12505.42993191352
2018-05-18,4.4888560197797744e-05,0.23309869598950617,12505.991282657818
2018-05-21,0.012065471767864544,0.2451641677573707,12656.881967407886
2018-05-22,-0.007151354857933279,0.23801281289943743,12566.368113063976
2018-05-23,0.0021099913505218115,0.24012280424995924,12592.883041090014
2018-05-24,-0.0030156849994353863,0.23710711925052386,12554.906872603355
2018-05-25,-0.0023646013998686044,0.23474251785065525,12525.219522237177
2018-05-29,-0.015821888397455464,0.2189206294531998,12327.04689680271
2018-05-30,0.012574378288186194,0.23149500774138598,12482.05184765932
2018-05-31,-0.01021330092558903,0.22128170681579695,12354.568895970371
2018-06-01,0.008984785907586001,0.23026649272338295,12465.572052481186
2018-06-04,0.007244854370348275,0.23751134709373123,12555.883306644495
2018-06-05,-0.0005524766641775702,0.23695887042955366,12548.946474119437
2018-06-06,0.013968162462325573,0.25092703289187923,12724.232197200965
2018-06-07,0.0037786548641114415,0.2547056877559907,12772.312679085002
2018-06-08,0.0029760278906763027,0.257681715646667,12810.323437846397
2018-06-11,0.0002283587111095997,0.2579100743577766,12813.24878679556
2018-06-12,-6.239865521251442e-05,0.25784767570256406,12812.449257302362
2018-06-13,-0.004720687270358237,0.2531269884322058,12751.965691191304
2018-06-14,-0.0010272793627907895,0.25209970906941503,12738.865860001728
2018-06-15,-0.003369574248828111,0.24873013482058692,12695.94130564059
2018-06-18,-0.00410553180730433,0.2446246030132826,12643.817714786614
2018-06-19,-0.011496152173139929,0.23312845084014266,12498.462462287984
2018-06-20,-0.001716995711385283,0.23141145512875738,12477.002655841325
2018-06-21,-0.007952921845695071,0.2234585332830623,12377.774028850888
2018-06-22,0.0048725726362721655,0.22833110591933448,12438.085631881828
2018-06-25,-0.013347353794264771,0.2149837521250697,12272.07010242974
2018-06-26,0.0012496945826327988,0.2162334467077025,12287.406441954436
2018-06-27,-0.006816241227344921,0.20941720548035758,12203.652515587642
2018-06-28,0.004082536361962319,0.2134997418423199,12253.474370731283
2018-06-29,0.0022860612368249544,0.21578580307914486,12281.48656350664
2018-07-02,0.0014737310695889239,0.21725953414873378,12299.58617183602
2018-07-03,-0.005445278995821368,0.2118142551529124,12232.611493597225
2018-07-05,0.007525181967161787,0.2193394371200742,12324.66412102014
2018-07-06,0.004094974672934182,0.22343441179300838,12375.133308448138
2018-07-09,0.013088938754250767,0.23652335054725915,12537.110670398104
2018-07-10,0.005774415018461099,0.24229776556572025,12609.50515054136
2018-07-11,-0.00879670654116127,0.23350105902455898,12498.583034102785
2018-07-12,0.009086531352621163,0.24258759037718014,12612.151800705498
2018-07-13,0.0037921743638544836,0.24637976474103462,12659.979279437175
2018-07-16,0.0017965738788119356,0.24817633861984656,12682.723867516912
2018-07-17,0.0022155463528579222,0.2503918849727045,12710.823030125894
2018-07-18,0.0031607795863959343,0.2535526645591004,12750.999140085807
2018-07-19,-0.0053489232242105444,0.24820374133488987,12682.795024653513
2018-07-20,-0.0002545775648825632,0.2479491637700073,12679.566269580231
2018-07-23,-0.0005519200402626101,0.2473972437297447,12672.568162854212
2018-07-24,0.007892034392821046,0.25528927812256574,12772.580506640827
2018-07-25,0.0068204012837327355,0.2621096794062985,12859.6946311249
2018-07-26,0.004445197935846856,0.26655487734214534,12916.858519154797
2018-07-27,-0.002977614144298424,0.2635772631978469,12878.39709852826
2018-07-30,-0.005666972835350448,0.25791029036249646,12805.415572008043
2018-07-31,0.0042818233127375205,0.262192113675234,12860.24609893356
2018-08-01,-0.0032015948877766043,0.2589905187874574,12819.072800767664
2018-08-02,-0.0003023687764225347,0.25868815001103485,12815.196713410025
2018-08-03,0.00538652211915891,0.26407467213019375,12884.226053968181
2018-08-06,0.0015552080446481487,0.2656298801748419,12904.263705976378
2018-08-07,0.004969397530051767,0.27059927770489367,12968.390122163994
2018-08-08,-0.0017620786828107526,0.2688371990220829,12945.538798379355
2018-08-09,-0.0029127681145257878,0.26592443090755713,12907.83144574208
2018-08-10,-0.00768701525474158,0.25823741565281555,12808.608748513028
2018-08-13,-0.004955584457430384,0.25328183119538517,12745.13460607759
2018-08-14,0.004455377291525675,0.25773720848691084,12801.918989378946
2018-08-15,-0.005435185804920528,0.2523020226819903,12732.338181012132
2018-08-16,0.01575049091239622,0.26805251359438653,12932.878757825718
2018-08-17,0.004326891113985987,0.2723794047083725,12988.837916001212
